"MMS_COMPANY_NUM","MMS_START_DATE","BUS_ASC_NAME","SORT_NAME","MMS_TERM_DATE","PAC_REGION_CODE","GOM_REGION_CODE","ALASKA_RGN_CODE","ATL_REGION_CODE","DUNS_NUMBER","TERM_ACTN_EFF_DT","TERMINATION_CODE","DIVISION_NAME","LINE_1_ADDRESS","LINE_2_ADDRESS","CITY_NAME","POSTAL_ST_CODE","ZIP_CODE","COUNTRY_NAME","SEARCH_NAME"
"02830",8/12/2005,"MAIN OPERATING, INC.","MAIN OPERATING INC",,"","G","","","",,"","","10777 Northwest Freeway","Suite 420","Houston","TX","77092","","MAIN OPERATING, INC."
"00994",8/29/1985,"HPC, Inc.","HPC INC",,"","G","","","",,"","","1600 Smith Street","Suite 4000","Houston","TX","77002","","HPC, Inc."
"00947",1/1/1947,"Walter A. Stockard (individual)","STOCKARD, WALTER A",,"","G","","","",,"","","888 Houston Natural","Gas Building","Houston","TX","77002","","Walter A. Stockard (individual)"
"00930",3/27/1985,"Louisiana Tidewater Exploration Company","LOUISIANA TIDEWATER EXPLORATIO",,"","G","","","",,"","","12 Greenway Plaza","","Houston","TX","77046","","Louisiana Tidewater Exploration Company"
"00935",1/1/1947,"Isaac Arnold, Jr. (individual)","ARNOLD, ISAAC JR",,"","G","","","",,"","","Dresser Tower, 38th Floor","601 Jefferson","Houston","TX","77001","","Isaac Arnold, Jr. (individual)"
"00858",3/5/1984,"LAE Energy, Inc.","LAE ENERGY INC",,"","G","","","",,"","","1221 Lamar, Suite 1600","","Houston","TX","77010","","LAE Energy, Inc."
"00868",4/18/1986,"Wessely Energy Company","WESSELY ENERGY COMPANY",,"","G","","","",,"","","216 - 16th Street","Suite 1100","Denver","CO","80202","","Wessely Energy Company"
"00847",12/30/1983,"Dorchester Exploration, Inc.","DORCHESTER EXPLORATION INC",,"","G","","","",,"","","Post Office Box 4576","","Houston","TX","77210","","Dorchester Exploration, Inc."
"00834",11/23/1983,"The Royal Gorge Coal Company","ROYAL GORGE COAL COMPANY",,"","G","","","",,"","","16250 Dallas Parkway","Suite 110","Dallas","TX","75248","","The Royal Gorge Coal Company"
"00807",8/2/1983,"Offshore Bechtel Exploration Corporation","OFFSHORE BECHTEL EXPLORATION C",,"","G","Y","","",2/8/2008,"","","5400 Westheimer Court","","Houston","TX","77056","","Offshore Bechtel Exploration Corporation"
"00810",4/4/1983,"Evergreen Resources, Inc.","EVERGREEN RESOURCES INC",,"","G","","","",,"","","425 South Cherry Street","Suite 900","Denver","CO","80222","","Evergreen Resources, Inc."
"00789",3/21/1983,"Cashco Energy Corporation","CASHCO ENERGY CORPORATION",,"","G","","","",,"","","12 Greenway Plaza","","Houston","TX","77046","","Cashco Energy Corporation"
"00697",1/25/1982,"HRM 1976 Exploration Limited Partnership","HRM 1976 EXPLORATION LIMITED",,"","G","","","",,"","","Post Office Box 3331","","Houston","TX","77253","","HRM 1976 Exploration Limited Partnership"
"00700",1/25/1982,"Force Nine Exploration Limited Partnership","FORCE NINE EXPLORATION LIMITED",,"","G","","","",,"","","Post Office Box 3331","","Houston","TX","77253","","Force Nine Exploration Limited Partnership"
"00682",11/2/1981,"Sequoia Associates Limited","SEQUOIA ASSOCIATES LIMITED",,"","G","","","",,"","","c/o Bechtel Investments","Post Office Box 4253","Houston","TX","77210-4253","","Sequoia Associates Limited"
"00671",9/22/1981,"ROBERTS OIL AND GAS, INC.","ROBERTS OIL AND GAS INC",,"","G","","","",,"","","Post Office Box 22658","","Houston","TX","77227-2658","","ROBERTS OIL AND GAS, INC."
"00584",3/31/1980,"The Largo Company","LARGO COMPANY",,"","G","","","",,"","","Post Office Box 94193","","Houston","TX","77018","","The Largo Company"
"00545",3/8/1979,"The Rutherford Partnership","RUTHERFORD PARTNERSHIP",,"","G","","","",,"","","Two Shell Plaza","25th Floor","Houston","TX","77002","","The Rutherford Partnership"
"00479",11/18/1977,"Natomas Offshore Exploration, Inc.","NATOMAS OFFSHORE EXPLORATION",,"","G","","","",,"","","1155 Dairy Ashford","Suite 100","Houston","TX","77079","","Natomas Offshore Exploration, Inc."
"00483",11/11/1977,"FURTH OIL CO.","FURTH OIL CO",,"","G","","","",,"","","2020 Fort Worth National","Bank Building","Fort Worth","TX","76102","","FURTH OIL CO."
"00484",12/2/1977,"Inexco Oil Company","INEXCO OIL COMPANY",,"","G","","","",,"","","2950 North Loop West","Suite 1200","Houston","TX","77092-8862","","Inexco Oil Company"
"00454",3/12/1976,"Pelican Exploration, Ltd.","PELICAN EXPLORATION LTD",,"","G","","","",,"","","10000 Old Katy Road","Suite 100","Houston","TX","77055","","Pelican Exploration, Ltd."
"00478",8/31/1977,"Murcol, Inc.","MURCOL INC",,"","G","","","",,"","","1407 Expressway Tower","6116 N Central Expressway","Dallas","TX","75206","","Murcol, Inc."
"00443",11/11/1976,"Pioneer Production Corporation","PIONEER PRODUCTION CORPORATION",,"","G","","","",,"","","Post Office Box 2542","","Amarillo","TX","79189","","Pioneer Production Corporation"
"00369",7/20/1985,"CanadianOxy Offshore Production Co.","CANADIANOXY OFFSHORE PRODUCTIO",,"","G","Y","","",,"","","12790 Merit Drive","Suite 800 LB 94","Dallas","TX","75251-1270","","CanadianOxy Offshore Production Co."
"00337",5/8/1974,"Tenneco Exploration II, Ltd.","TENNECO EXPLORATION TWO LTD",,"","G","","","",,"","","Post Office Box 2511","","Houston","TX","77252","","Tenneco Exploration II, Ltd."
"00342",7/31/1974,"W. P. Properties Corporation","W P PROPERTIES CORPORATION",,"","G","","","",,"","","Post Office Box 90500","","Houston","TX","77290","","W. P. Properties Corporation"
"00349",9/9/1974,"Strata Energy, Inc.","STRATA ENERGY INC",,"","G","","","",,"","","6243 Queensloch","","Houston","TX","77096","","Strata Energy, Inc."
"00290",4/19/1973,"Stingray Pipeline Company","STINGRAY PIPELINE COMPANY",,"","G","","","",,"","","Post Office Box 1642","","Houston","TX","77001","","Stingray Pipeline Company"
"00305",8/20/1973,"Decalta International Corporation","DECALTA INTERNATIONAL CORPOR",,"","G","","","",,"","","Trinity Place, Suite 1500","1801 Broadway","Denver","CO","80202","","Decalta International Corporation"
"00240",9/15/1980,"ANR Production Company","ANR PRODUCTION COMPANY",,"","G","","","",,"","","Coastal Tower","Nine Greenway Plaza","Houston","TX","77046-0995","","ANR Production Company"
"00191",6/18/1968,"William Herbert Hunt Trust Estate","HUNT, WILLILAM HERBERT",,"","G","Y","","",,"","","2800 Thanksgiving Tower","","Dallas","TX","75201","","William Herbert Hunt Trust Estate"
"00208",6/20/1969,"Columbia Gulf Transmission Company","COLUMBIA GULF TRANSMISSION CO",,"","G","","","",,"","","Post Office Box 683","","Houston","TX","77001","","Columbia Gulf Transmission Company"
"00035",9/20/1955,"Kerr-McGee Corporation","KERR-MCGEE CORPORATION",,"P","G","Y","","",,"","","16666 Northchase Drive","","Houston","TX","77060","","Kerr-McGee Corporation"
"00075",11/4/1960,"Cabot Corporation","CABOT CORPORATION",,"","G","Y","","",,"","","921 Main Street","Suite 900","Houston","TX","77002","","Cabot Corporation"
"00124",4/21/1965,"Shell Pipe Line Corporation","SHELL PIPE LINE CORPORATION",,"","G","","","",,"","","Post Office Box 2648","","Houston","TX","77001","","Shell Pipe Line Corporation"
"00128",6/12/1978,"Elf Aquitaine, Inc.","ELF AQUITAINE INC",,"P","G","Y","","",,"","","800 Gessner Street","Suite 700","Houston","TX","77024","","Elf Aquitaine, Inc."
"01812",6/11/1993,"Franks Petroleum Inc.","FRANKS PETROLEUM INC",,"","G","","","",,"","","Post Office Box 7665","","Shreveport","LA","71137-7665","","Franks Petroleum Inc."
"01820",7/9/1993,"Wadi Petroleum, Inc.","WADI PETROLEUM INC",,"","G","","","",,"","","14405 Walters Road","Suite 400","Houston","TX","77014","","Wadi Petroleum, Inc."
"01824",7/22/1993,"DDD Energy, Inc.","DDD ENERGY INC",,"","G","","","",,"","","10811 S. Westview Circle Drive","Suite 100, Building C","Houston","TX","77043","","DDD Energy, Inc."
"01233",8/20/1993,"Jaguar Oil & Gas Corporation","JAGUAR OIL & GAS CORPORATION",,"","G","","","",,"","","328 North Lake Drive","","Prestonburg","KY","41653","","Jaguar Oil & Gas Corporation"
"01385",4/6/1989,"Chieftain International (U.S.) Inc.","CHIEFTAIN INTERNATIONAL US INC",,"","G","","","",,"","","1900 North Akard Street","","Dallas","TX","75201-2300","","Chieftain International (U.S.) Inc."
"01889",4/21/1994,"NOEX (Gulf Development) Inc.","NOEX (GULF DEVELOPMENT) INC",,"","G","","","",,"","","5847 San Felipe, Suite 2800","","Houston","TX","77057","","NOEX (Gulf Development) Inc."
"01892",5/13/1994,"Southbound, Inc.","SOUTHBOUND INC",,"","G","","","",,"","","24123 Boerne Stage Road, Suite 200","","San Antonio","TX","78255","","Southbound, Inc."
"01902",2/22/1993,"Seashell Pipeline Company","SEASHELL PIPELINE COMPANY",,"","G","","","",,"","","Post Office Box 2648","","Houston","TX","77252","","Seashell Pipeline Company"
"01913",8/1/1994,"Craig A. Wilson (individual)","WILSON, CRAIG A.",,"","G","","","",,"","","Post Office Box 80598","","Lafayette","LA","70598-0598","","Craig A. Wilson (individual)"
"01929",10/6/1994,"The Jack Pierce Brook and Mary Jo Leonard Brook Trust for Mary Ellen Brook","JACK PIERCE BROOK FOR MARY ELLEN BROOK",,"","G","","","",,"","","c/o Mary Ellen Brook","2000 Bagby, #9416","Houston","TX","77002","","The Jack Pierce Brook and Mary Jo Leonard Brook Trust for Mary Ellen Brook"
"01939",9/23/1994,"Morgan Associates, Inc.","MORGAN ASSOCIATES INC",,"","G","","","",,"","","411 Nichols, #225","","Kansas City","MO","64112","","Morgan Associates, Inc."
"01955",1/31/1995,"PetroChief International Inc.","PETROCHIEF INTERNATIONAL INC",,"","G","","","",,"","","719 Sawdust Road","Suite 221","The Woodlands","TX","77380","","PetroChief International Inc."
"01304",3/16/1995,"RIMCO Holdings Corporation","RIMCO HOLDINGS CORPORATION",,"","G","","","",,"","","22 Waterville Road","","Avon","CT","06001","","RIMCO Holdings Corporation"
"01965",3/8/1995,"1995 Income Program Limited Liability Company","1995 INCOME PROGRAM LIMITED LIABILITY COMPANY",,"","G","","","",,"","","475 Seventeenth Street","Suite 1600","Denver","CO","80202","","1995 Income Program Limited Liability Company"
"01984",5/15/1995,"Matrix Energy-T Limited Partnership","MATRIX ENERGY T LIMITED PARTNERSHIP",,"","G","","","",,"","","Post Office Box 2468","","Covington","LA","70434","","Matrix Energy-T Limited Partnership"
"00988",6/20/1995,"Pelican Gas Gathering System","PELICAN GAS GATHERING SYSTEM",,"","G","","","",,"","","1000 Louisiana","Suite 5800","Houston","TX","77002","","Pelican Gas Gathering System"
"01991",7/21/1995,"Momentum Energy Resources Corp.","MOMENTUM ENERGY RESOURCES CORP",,"","G","","","",,"","","1314 Texas Avenue","21st Floor","Houston","TX","77002","","Momentum Energy Resources Corp."
"02014",1/9/1996,"Northport Production Company","NORTHPORT PRODUCTION COMPANY",,"","G","","","",,"","","2601 N.W. Expressway St.","Suite 902-East","Oklahoma City","OK","73112-7208","","Northport Production Company"
"02020",1/18/1996,"Texaco Trading and Transportation, Inc.","TEXACO TRADING AND TRANSPORTATION INC.",,"","G","","","",,"","","1670 Broadway","","Denver","CO","80202-4899","","Texaco Trading and Transportation, Inc."
"02040",3/14/1996,"Texas Longboat Energy Corporation","TEXAS LONGBOAT ENERGY CORPORATION",,"","G","","","",,"","","2 Bering Park","800 Bering Drive, Suite 401","Houston","TX","77057","","Texas Longboat Energy Corporation"
"02042",3/15/1996,"Gerig Exploration, Ltd.","GERIG EXPLORATION LTD",,"","G","","","",,"","","13622 Ireland Road","","Mishawaka","IN","46544","","Gerig Exploration, Ltd."
"02056",4/17/1996,"Southern Gas Co. of Delaware, Inc.","SOUTHERN GAS CO OF DELAWARE INC",,"","G","","","",,"","","160 Morgan Street","","Versailles","KY","40383","","Southern Gas Co. of Delaware, Inc."
"02054",4/16/1996,"Tatham Offshore Development, Inc.","TATHAM OFFSHORE DEVELOPMENT INC",,"","G","","","",,"","","7500 Texas Commerce Tower","600 Travis Street","Houston","TX","77002","","Tatham Offshore Development, Inc."
"02059",5/23/1996,"Huntington Beach Company","HUNTINGTON BEACH COMPANY",,"","G","","","",,"","","c/o Chevron U.S.A. Inc.","935 Gravier Street","New Orleans","LA","70112","","Huntington Beach Company"
"02060",5/3/1996,"Wages Gas, LLC","WAGES GAS LLC",,"","G","","","",,"","","1801 Broadway","Suite 1250","Denver","CO","80202","","Wages Gas, LLC"
"02068",6/24/1996,"Leviathan Gas Pipeline Partners, L.P.","LEVIATHAN GAS PIPELINE PARTNERS LP",,"","G","","","",,"","","2727 North Loop West","Suite 700","Houston","TX","77008","","Leviathan Gas Pipeline Partners, L.P."
"02109",8/12/1996,"Nor-Tex Gas Corporation","NOR-TEX GAS CORPORATION",,"","G","","","",,"","","Post Office Box 515946","","Dallas","TX","75251-5946","","Nor-Tex Gas Corporation"
"02111",8/19/1996,"Legacy Resources Co., L.P.","LEGACY RESOURCES CO LP",,"","G","","","",,"","","1423 West Causeway Approach","","Mandeville","LA","70471","","Legacy Resources Co., L.P."
"02134",11/21/1996,"Falcon Seaboard Oil and Gas, L.P.","FALCON SEABOARD OIL AND GAS LP",,"","G","","","",,"","","Five Post Oak Park","Suite 1400","Houston","TX","77027","","Falcon Seaboard Oil and Gas, L.P."
"02146",11/25/1996,"W & T Holdings, L.L.C.","W & T HOLDINGS LLC",,"","G","","","",,"","","3900 North Causeway Blvd.","One Lakeway Center, Suite 1210","Metairie","LA","70002","","W & T Holdings, L.L.C."
"02156",1/22/1997,"Williams Production - Gulf Coast Company, L.P.","WILLIAMS PRODUCTION - GULF COAST",,"","G","","","",,"","","Post Office Box 3102","","Tulsa","OK","74101","","Williams Production - Gulf Coast Company, L.P."
"02173",2/21/1997,"Linder-Doughtie Energy, Inc.","LINDER DOUGHTIE ENERGY INC",,"","G","","","",,"","","1100 Louisiana","Suite 2910","Houston","TX","77002","","Linder-Doughtie Energy, Inc."
"02175",2/26/1997,"Sommer Exploration Corporation","SOMMER EXPLORATION CORPORATION",,"","G","","","",,"","","6110 Soaring Pine Court","","Kingwood","TX","77345","","Sommer Exploration Corporation"
"02179",3/1/1997,"Bobby G. Slate (individual)","SLATE, BOBBY G",,"","G","","","",,"","","250 West First Sheet","Suite 400","Winston-Salem","NC","27101","","Bobby G. Slate (individual)"
"02191",5/5/1997,"Erane A. LaSusa (individual)","LASUSA, ERANE A.",,"","G","","","",,"","","Post Office Box 1808","","Consicana","TX","75151","","Erane A. LaSusa (individual)"
"02192",5/2/1997,"Hunter Trading Company, Inc.","HUNTER TRADING COMPANY INC",,"","G","","","",,"","","201 Heymann Blvd.","Suite 30-B","Lafayette","LA","70503","","Hunter Trading Company, Inc."
"02208",7/28/1997,"Wesdel 20, L.L.C.","WESDEL 20, LLC",,"","G","","","",,"","","5524 Bee Cave Road, #D-3","","Austin","TX","78746","","Wesdel 20, L.L.C."
"02213",8/4/1997,"Scrouge Out Ranch, L.L.C","SCROUGE OUT RANCH LLC",,"","G","","","",,"","","1400 Woodloch Forest Drive","Suite 200","The Woodlands","TX","77380","","Scrouge Out Ranch, L.L.C"
"01602",9/9/1997,"Fremont Energy Resources Corporation","FREMONT ENERGY RESOURCES CORPORATION",,"","G","","","",,"","","50 Fremont Street","Suite 3700","San Francisco","CA","94104","","Fremont Energy Resources Corporation"
"02221",9/18/1997,"Mobil Corporation","MOBIL CORPORATION",,"","G","","","",,"","","Post Office Box 650232","","Dallas","TX","75265-0232","","Mobil Corporation"
"02226",10/6/1997,"North Atlantic Pipeline Partners, L.P.","NORTH ATLANTIC PIPELINE PARTNERS LP",,"","G","","","",,"","","7200 Texas Commerce Tower","600 Travis Street","Houston","TX","77002","","North Atlantic Pipeline Partners, L.P."
"02087",8/5/1996,"Edna K. Blackie (individual)","BLACKIE, EDNA K",,"","G","","","",,"","","1924 Hubbard Road","","North Madison","OH","44057","","Edna K. Blackie (individual)"
"02090",8/5/1996,"Weldon Collins (individual)","COLLINS, WELDON",,"","G","","","",,"","","3224 East Hiway 338","","Abbeville","LA","70510","","Weldon Collins (individual)"
"02256",1/20/1998,"Coastal States Trading, Inc.","COASTAL STATES TRADING INC",,"","G","","","",,"","","Nine Greenway Plaza","","Houston","TX","77046-0995","","Coastal States Trading, Inc."
"02262",3/9/1998,"The Garex Corporation","GAREX CORPORATION",,"","G","","","",,"","","3407 Woodland View","","Kingwood","TX","77345","","The Garex Corporation"
"00653",1/1/1947,"Matrix Oil & Gas, Inc.","MATRIX OIL & GAS INC",,"P","","","","",,"","",".","","","","","","Matrix Oil & Gas, Inc."
"02278",5/14/1998,"Ocean Exploration, L.C.","OCEAN EXPLORATION LC",,"","G","","","",,"","","5644 Westheimer","Suite 303","Houston","TX","77057","","Ocean Exploration, L.C."
"02283",6/5/1998,"Comstock Oil & Gas, Inc.","COMSTOCK OIL & GAS INC",,"","G","","","",,"","","5005 LBJ Freeway","Suite 1000","Dallas","TX","75244","","Comstock Oil & Gas, Inc."
"02291",7/8/1998,"Juniper Energy L.P.","JUNIPER ENERGY LP",,"","G","","","",,"","","P. O. Box 1188 (77251-1188)","1221 Lamar, Suite 1600","Houston","TX","77010-1221","","Juniper Energy L.P."
"02292",7/13/1998,"Cade Oil Investments, Inc.","CADE OIL INVESTMENTS INC",,"","G","","","",,"","","522 Winchester Drive","","Richardson","TX","75080","","Cade Oil Investments, Inc."
"02298",8/14/1998,"Griner Exploration, LLC","GRINER EXPLORATION LLC",,"","G","","","",,"","","Post Office Box 825","","Columbia","MS","39429","","Griner Exploration, LLC"
"02302",8/25/1998,"Pegasus Energy LLC","PEGASUS ENERGY LLC",,"","G","","","",,"","","2223 Avenida de la Playa","Suite 110","La Jolla","CA","92037","","Pegasus Energy LLC"
"03127",12/16/2009,"Rise Energy Beta, LLC","RISE ENERGY BETA, LLC",,"P","","","","",,"","","Las Colinas Tower I, Suite 610","201 E. John Carpenter Freeway","Irving","TX","75062","","Rise Energy Beta, LLC"
"00003",6/13/1955,"Union Oil Company of California","UNION OIL COMPANY OF CALIFORNIA",,"P","G","Y","","",,"","","1500 Louisiana St.","","Houston","TX","77002","United States","Union Oil Company of California"
"03213",11/28/2011,"Leopard Resources Holdings Inc.","LEOPARD RESOURCES HOLDINGS INC",,"P","G","Y","A","",,"","","2000 West Sam Houston Parkway","One Briar Lake Plaza, Suite 150","Houston","TX","77042","United States","Leopard Resources Holdings Inc."
"02738",5/24/2004,"Anglo-Suisse Offshore Partners, LLC","ANGLO-SUISSE OFFSHORE PARTNERS LLC",,"","G","","","",,"","","919 Milan Street","Suite 2300","Houston","TX","77002","United States","Anglo-Suisse Offshore Partners, LLC"
"02999",10/12/2007,"STL Pipeline, LLC","STL PIPELINE LLC",,"","G","","","",,"","","Thompson & Knight LLP","333 Clay Street, Suite 3300","Houston","TX","77002","United States","STL Pipeline, LLC"
"03231",4/17/2012,"ASEANA Exploration LLC","ASEANA EXPLORATION LLC",,"P","G","Y","A","",,"","","7500 San Felipe Street","Suite 600","Houston","TX","77063","United States","ASEANA Exploration LLC"
"03233",4/26/2012,"Anglo-Suisse Resources, LLC","ANGLO SUISSE RESOURCES  LLC",,"P","G","Y","A","",,"","","1800 West Loop South","Suite 1690","Houston","TX","77027","United States","Anglo-Suisse Resources, LLC"
"03243",5/15/2012,"HOGG-SHR11 Energy LLC","HOGG SHR11 ENERGY LLC",,"P","G","Y","A","",,"","","11050 Capital Park Drive","","Houston","TX","77041","United States","HOGG-SHR11 Energy LLC"
"02250",7/17/2012,"GEL Offshore Pipeline, LLC","GEL OFFSHORE PIPELINE, LLC",,"","G","","","",,"","","539 South Main Street","","Findlay","OH","45840-3295","","GEL Offshore Pipeline, LLC"
"02250",7/17/2012,"GEL Offshore Pipeline, LLC","GEL OFFSHORE PIPELINE, LLC",,"","G","","","",,"","","919 Milam Street","Suite 2100","Houston","TX","77002","United States","GEL Offshore Pipeline, LLC"
